item_id,timestamp,target,volume_demand,volume_production,price_lag_1d,price_lag_7d,price_lag_30d,month_sin,month_cos,Fill_Level,Avg_Temp,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,is_weekend_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2017,year_2018,season_Spring,season_Summer,season_Winter
847,2018-05-25,39.61666666666667,-0.8057139002211511,-1.1515184015158375,0.8577840165353016,0.24733846383578534,0.7836723646458998,0.8660254037844387,-0.4999999999999998,-0.3105163955308562,1.5823085045627125,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
848,2018-05-26,38.791666666666664,-1.1969176404102093,-1.6818597946039777,0.9549726768315668,0.41620120339394284,0.7633016492108545,0.8660254037844387,-0.4999999999999998,-0.2728486772956069,1.5823085045627125,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
849,2018-05-27,37.62416666666667,-1.2349130740964114,-1.9226394826612103,0.8634683746981354,-0.6515713673346881,0.8310869609171269,0.8660254037844387,-0.4999999999999998,-0.23518095906035766,1.5823085045627125,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
850,2018-05-28,39.93875,-0.9997661076124665,-1.3659244964391735,0.7339759228911288,0.038115932046002166,0.6647595676482189,0.8660254037844387,-0.4999999999999998,-0.19751324082510838,0.7578212397694394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
851,2018-05-29,41.35666666666666,-0.9597044569886455,-1.3397595964260205,0.9906963260988102,0.8787178445209622,0.538370818434228,0.8660254037844387,-0.4999999999999998,-0.18512137173385765,0.7578212397694394,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
852,2018-05-30,41.20708333333334,-0.9156825572343895,-1.2433694612828488,1.1479635686038936,0.9824598948672097,0.17255090159452555,0.8660254037844387,-0.4999999999999998,-0.17272950264260692,0.7578212397694394,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
853,2018-05-31,42.317083333333336,-0.8904861895784336,-1.2205175645614905,1.1313726370554593,0.8960081862453371,-0.004714462031131923,0.8660254037844387,-0.4999999999999998,-0.16033763355135616,1.455464309979132,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
854,2018-06-01,42.947916666666664,-0.9296295215633128,-1.0986407820475805,1.2544875162895301,0.9948168510452274,0.7930047613723001,0.5000000000000003,-0.8660254037844385,-0.14794576446010468,1.455464309979132,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
855,2018-06-02,41.985,-1.1350459221115285,-1.2569606007712364,1.3244559574157997,0.9017872950282119,0.7580333607362734,0.5000000000000003,-0.8660254037844385,-0.13555389536885395,1.455464309979132,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
856,2018-06-03,41.9225,-1.2178667843610607,-1.4125413222851406,1.2176547239661235,0.7701363778768603,0.7908472718065197,0.5000000000000003,-0.8660254037844385,-0.12316202627760321,1.455464309979132,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
857,2018-06-04,42.98416666666666,-0.9609097502022561,-1.0177982843997622,1.210722579865106,1.031135965591264,0.15719760375431843,0.5000000000000003,-0.8660254037844385,-0.11077015718635248,1.7091526991462929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
858,2018-06-05,45.377916666666664,-0.8211531323383539,-0.8758347890143386,1.3284766009943891,1.1910246419174773,-0.8680113333991092,0.5000000000000003,-0.8660254037844385,-0.09321323793606794,1.7091526991462929,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
859,2018-06-06,46.314166666666665,-0.8471530288033837,-0.7086715992991982,1.5939777200633602,1.1741571618113629,0.1449551048229116,0.5000000000000003,-0.8660254037844385,-0.07565631868578264,1.7091526991462929,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
860,2018-06-07,47.14458333333334,-0.8441110983118906,-0.5888295747125322,1.6978212386966025,1.2993242008160744,-0.33751977109679415,0.5000000000000003,-0.8660254037844385,-0.058099399435498085,1.7091526991462929,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
861,2018-06-08,48.010416666666664,-0.8559344507882614,-0.3859016014300607,1.7899263266521224,1.3704589219321146,-0.8918440669745936,0.5000000000000003,-0.8660254037844385,-0.040542480185212795,1.7091526991462929,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
862,2018-06-09,45.864583333333336,-1.1307986984064249,-0.7402103471714836,1.8859596295982175,1.2618774552880125,-1.5846992626458936,0.5000000000000003,-0.8660254037844385,-0.02298556093492824,1.7091526991462929,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
863,2018-06-10,45.93125,-1.1417037322438544,-0.7836446029261198,1.6479560154632837,1.25482976165036,-0.17515613772780916,0.5000000000000003,-0.8660254037844385,-0.005428641684642949,1.7091526991462929,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
864,2018-06-11,46.20666666666667,-0.7985969307693545,-0.4741005315840697,1.6553503025043685,1.3745465842419526,-0.0330126972660231,0.5000000000000003,-0.8660254037844385,0.012128277565641603,1.0749317262283906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
865,2018-06-12,46.53333333333333,-0.7654800648525286,-0.31784155742775105,1.685897950842853,1.6444732505640505,-1.4138561935416296,0.5000000000000003,-0.8660254037844385,0.021330661523026692,1.0749317262283906,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
866,2018-06-13,46.880833333333335,-0.8647732676880732,-0.3552237126808402,1.7221299573441706,1.7500477012560878,0.3860420202549197,0.5000000000000003,-0.8660254037844385,0.030533045480411778,1.0749317262283906,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
867,2018-06-14,45.67083333333333,-0.800605752792039,-0.6280638814122157,1.7606726785458282,1.8436880573883667,0.5838286218434678,0.5000000000000003,-0.8660254037844385,0.039735429437796864,1.0749317262283906,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
868,2018-06-15,44.88291666666667,-0.674451729767457,-0.5865861236645451,1.6264663687501284,1.9413221065819812,0.37956955155757655,0.5000000000000003,-0.8660254037844385,0.048937813395182696,-0.3203544141909947,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
869,2018-06-16,43.635,-0.961024540032124,-1.0119809636590509,1.5390751387833017,1.69935129168924,-0.07500848253482478,0.5000000000000003,-0.8660254037844385,0.058140197352567785,-0.3203544141909947,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
870,2018-06-17,42.655,-1.030587176931939,-1.223152315210871,1.4006633282329854,1.7068688315694023,0.3351152316673052,0.5000000000000003,-0.8660254037844385,0.06734258130995287,0.8212433370612297,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
871,2018-06-18,43.66166666666667,-0.7223190888222801,-0.6254291307628356,1.2919673087290313,1.7379256681993258,0.5154412200258137,0.5000000000000003,-0.8660254037844385,0.07654496526733796,0.8212433370612297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
872,2018-06-19,42.38875,-0.725705388803377,-0.9524251643270183,1.40362104304942,1.7747616136121231,-0.6248171025772686,0.5000000000000003,-0.8660254037844385,0.07144245298264076,0.8212433370612297,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
873,2018-06-20,42.96333333333334,-0.45749895131753915,-0.9425383277318192,1.2624363748586969,1.8139467902374724,0.11168962616912931,0.5000000000000003,-0.8660254037844385,0.0663399406979443,0.4407107533104882,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
874,2018-06-21,42.335,-0.6781250043232232,-1.110040643768167,1.3261658862940513,1.6775034414125156,1.0093558080617524,0.5000000000000003,-0.8660254037844385,0.06123742841324711,0.4407107533104882,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
875,2018-06-22,41.40458333333333,-0.8183981764215295,-1.8380144221999253,1.2564747309318216,1.5886555169538417,1.120140388555795,0.5000000000000003,-0.8660254037844385,0.05613491612855065,0.4407107533104882,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
876,2018-06-23,40.77333333333333,-0.9413954791247505,-1.9406653509653866,1.1532782124146737,1.447936567322043,1.02781990481076,0.5000000000000003,-0.8660254037844385,0.05103240384385345,1.2017759208119712,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
877,2018-06-24,42.51958333333334,-1.1491076762703198,-1.643512433667452,1.0832635569943974,1.3374287310836495,1.1333361968302211,0.5000000000000003,-0.8660254037844385,0.045929891559156985,1.2017759208119712,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
878,2018-06-25,45.285,-0.8238506933402445,-0.7139671872380516,1.2769476631768268,1.4509435832741087,1.0339913284524112,0.5000000000000003,-0.8660254037844385,0.04082737927445979,1.2017759208119712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
879,2018-06-26,45.98166666666666,-0.7546324259300327,-0.57229064489365,1.5836719324998474,1.307405556187249,0.8934032874450263,0.5000000000000003,-0.8660254037844385,0.029371329504830585,1.2017759208119712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
880,2018-06-27,46.715833333333336,-0.7317892497863638,-0.8135659791126472,1.6609422320791891,1.3721973530294032,1.1721208348383254,0.5000000000000003,-0.8660254037844385,0.01791527973520064,1.2017759208119712,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
881,2018-06-28,46.437083333333334,-0.8613295727920427,-0.8234267290677538,1.742371818119142,1.3013445396588679,1.3428635555906918,0.5000000000000003,-0.8660254037844385,0.006459229965571433,1.2017759208119712,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
882,2018-06-29,46.63458333333333,-0.9676823501644491,-1.3640723449925796,1.7114544554286037,1.1964278737063443,1.3248510264252213,0.5000000000000003,-0.8660254037844385,-0.004996819804058514,1.3286201153955515,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
883,2018-06-30,46.17625,-1.1653504371965966,-1.8912050813492964,1.733360030787819,1.1252461679660528,1.4585150311517288,0.5000000000000003,-0.8660254037844385,-0.016452869573687717,1.3286201153955515,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
884,2018-07-01,45.76166666666666,-1.2868554721115375,-2.023620866460728,1.6825243073803577,1.322158728202069,1.5344787335375887,1.2246467991473532e-16,-1.0,-0.027908919343317663,1.3286201153955515,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
885,2018-07-02,49.46333333333333,-0.8678725930945006,-0.33811087677991464,1.6365410848436075,1.6339956793560735,1.4185262129208627,1.2246467991473532e-16,-1.0,-0.03936496911294687,1.3286201153955515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
886,2018-07-03,50.07,-0.8191443103156698,-0.07160976159110757,2.047108872799871,1.7125539711037752,1.4110000865286043,1.2246467991473532e-16,-1.0,-0.053263690428045275,1.3286201153955515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
887,2018-07-04,50.684583333333336,-0.8424466457788089,-0.24772066885810415,2.114396884873748,1.7953408790340695,1.538843886845098,1.2246467991473532e-16,-1.0,-0.06716241174314368,1.3286201153955515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
888,2018-07-05,50.997083333333336,-0.8842875387655789,-0.294754880945557,2.1825629685337535,1.7639081654101383,1.827094527668592,1.2246467991473532e-16,-1.0,-0.08106113305824209,1.3286201153955515,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
889,2018-07-06,49.42291666666667,-0.9322696876502699,-1.018059150800691,2.2172236890388413,1.7861788773051204,1.9398359010246216,1.2246467991473532e-16,-1.0,-0.0949598543733405,1.3286201153955515,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
890,2018-07-07,48.11041666666667,-1.1423350763081268,-1.9274655110783923,2.042626086281214,1.7344957906290013,2.039833033689761,1.2246467991473532e-16,-1.0,-0.10885857568843889,1.3286201153955515,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
891,2018-07-08,49.23791666666667,-1.2603964163270367,-1.6450515454329317,1.8970510601598465,1.6877460894992378,2.144094971310512,1.2246467991473532e-16,-1.0,-0.1227572970035373,1.3286201153955515,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
892,2018-07-09,50.05125,-0.9609097502022561,-0.8909911269082986,2.0221069397422022,2.10515749134528,1.8856979651763104,1.2246467991473532e-16,-1.0,-0.1366560183186357,1.3286201153955515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
893,2018-07-10,50.98499999999999,-0.9959206483118987,-0.5750036554633088,2.112317241643443,2.1735671042547624,1.8937258333280522,1.2246467991473532e-16,-1.0,-0.1503512238286378,1.3286201153955515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
894,2018-07-11,51.64458333333334,-0.9461018621493252,-0.40494484869785935,2.2158834745126432,2.242869425025014,1.9268909636299378,1.2246467991473532e-16,-1.0,-0.16404642933863914,1.3286201153955515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
895,2018-07-12,52.05416666666667,-0.9594174824139761,-0.41065782287819885,2.2890407019253827,2.2781078932132774,1.9662275175734738,1.2246467991473532e-16,-1.0,-0.17774163484864122,1.3286201153955515,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
896,2018-07-13,52.86041666666667,-0.9591305078393073,-0.5612038228541779,2.3344693529340503,2.1005999827929327,2.0080727803144307,1.2246467991473532e-16,-1.0,-0.19143684035864258,1.3286201153955515,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
897,2018-07-14,51.55375,-1.2845596755141842,-1.5756349961457925,2.423894011837177,1.9525984164022263,1.8623669733603088,1.2246467991473532e-16,-1.0,-0.20513204586864467,1.3286201153955515,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
898,2018-07-15,51.61541666666667,-1.3264579634158875,-1.6622165546140433,2.2789659858319036,2.0797388096254803,1.7674876066419063,1.2246467991473532e-16,-1.0,-0.218827251378646,1.3286201153955515,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
899,2018-07-16,52.900416666666665,-1.0645649665727726,-0.581786181887456,2.285805701344908,2.171452796163467,1.6172159496764817,1.2246467991473532e-16,-1.0,-0.2325224568886481,1.2651980181037612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
900,2018-07-17,52.467083333333335,-1.0410330514498976,-0.6990456291049275,2.4283305840618272,2.276745339109997,1.4992062878458718,1.2246467991473532e-16,-1.0,-0.24482298213262324,1.2651980181037612,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
901,2018-07-18,51.88625,-1.0993462850226798,-0.9354166749864644,2.380267718294773,2.3511219992993593,1.6204270969371792,1.2246467991473532e-16,-1.0,-0.2571235073765976,1.2651980181037612,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
902,2018-07-19,52.07875000000001,-1.1543880084442333,-0.7428190111807713,2.3158449924493163,2.3973078849381095,1.4671449894148516,1.2246467991473532e-16,-1.0,-0.2694240326205728,1.2651980181037612,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
903,2018-07-20,53.18958333333333,-1.0665163936805229,-0.7482450323200888,2.3371959962804514,2.48822313286383,1.53633517804768,1.2246467991473532e-16,-1.0,-0.2817245578645472,1.2651980181037612,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
904,2018-07-21,52.8375,-1.246966006232518,-1.436567117810678,2.460403304102535,2.340879351212637,1.4606725207175093,1.2246467991473532e-16,-1.0,-0.2940250831085223,1.2651980181037612,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
905,2018-07-22,52.54624999999999,-1.2909305110718403,-1.786258528255662,2.4213522256668027,2.347833075601788,1.3486335858247565,1.2246467991473532e-16,-1.0,-0.3063256083524967,1.2651980181037612,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
906,2018-07-23,53.965833333333336,-0.9921325839262652,-0.5114566001970663,2.3890484341560607,2.4927336567919265,1.2726197092629483,1.2246467991473532e-16,-1.0,-0.31862613359647185,1.2651980181037612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
907,2018-07-24,54.08708333333333,-1.0453950649848698,-0.42972715678609,2.5465005338371727,2.4438696475708683,1.4828996806626458,1.2246467991473532e-16,-1.0,-0.31772393909084623,1.2651980181037612,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
908,2018-07-25,53.8525,-1.0985427562136059,-0.42484895508872283,2.5599488933931465,2.378373081364949,1.815905686432101,1.2246467991473532e-16,-1.0,-0.31682174458522133,1.2651980181037612,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
909,2018-07-26,53.32375,-1.1458935610340246,-0.5090044560283359,2.533930245867327,2.4000799777689203,1.8997969086178068,1.2246467991473532e-16,-1.0,-0.31591955007959566,1.2651980181037612,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
910,2018-07-27,52.96958333333333,-1.1550193525085053,-0.8124964268688389,2.475284306772719,2.5253409860221327,1.9882038066388688,1.2246467991473532e-16,-1.0,-0.31501735557397004,1.2651980181037612,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
911,2018-07-28,50.3675,-1.2548291095784543,-1.7986757689398702,2.4360021568669534,2.4856389785300226,1.9546372829293963,1.2246467991473532e-16,-1.0,-0.3141151610683444,1.2017759208119712,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
912,2018-07-29,50.33208333333334,-1.4400998949848922,-1.7562328055087635,2.147393890794591,2.4527967261785606,1.9784198423289323,1.2246467991473532e-16,-1.0,-0.3132129665627195,1.2017759208119712,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
913,2018-07-30,52.49041666666667,-0.9466184163837298,-0.6358898734400781,2.143465675804015,2.6128733410017793,1.9232282487857053,1.2246467991473532e-16,-1.0,-0.31231077205709384,1.7091526991462929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
914,2018-07-31,52.95791666666667,-1.0746664716011287,-0.7620187782891266,2.382855718759153,2.6265458666588253,1.8733049437170577,1.2246467991473532e-16,-1.0,-0.2985067142367095,1.7091526991462929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
915,2018-08-01,53.38041666666667,-1.089302174909258,-0.6389680969710375,2.434708156634764,2.6000935232055022,2.3190523228425435,-0.4999999999999998,-0.8660254037844388,-0.28470265641632514,1.7091526991462929,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
916,2018-08-02,53.18375,-1.0254790295028269,-0.7450102889485728,2.4815694507576422,2.5404700350309604,2.3921059230233976,-0.4999999999999998,-0.8660254037844388,-0.2708985985959408,1.7091526991462929,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
917,2018-08-03,53.5225,-0.9927065330756041,-0.7240366303139015,2.4597563039864405,2.5005331044175954,2.4661128325472714,-0.4999999999999998,-0.8660254037844388,-0.25709454077555566,1.7091526991462929,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
918,2018-08-04,51.46,-1.1738448846068055,-1.4344019266829693,2.497328525013955,2.2071141259699893,2.5037434645085628,-0.4999999999999998,-0.8660254037844388,-0.2432904829551713,1.5823085045627125,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
919,2018-08-05,49.45291666666666,-1.3836806936049266,-2.0360120205048435,2.268567769680377,2.203120432908653,2.3141854277755507,-0.4999999999999998,-0.8660254037844388,-0.22948642513478695,1.5823085045627125,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
920,2018-08-06,52.37041666666667,-0.8852058574045201,-0.6619504268928599,2.045953515449701,2.4465007865289254,2.156136773538126,-0.4999999999999998,-0.8660254037844388,-0.21568236731440257,1.5823085045627125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
921,2018-08-07,52.10916666666666,-0.9374352299943155,-0.7156106455639027,2.3695460020851993,2.4992175349385675,2.291908093654466,-0.4999999999999998,-0.8660254037844388,-0.19561499145965056,1.5823085045627125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
922,2018-08-08,51.05083333333334,-0.8768835947391134,-0.9484860816729945,2.340569639742945,2.5468599439290993,2.3898480851057204,-0.4999999999999998,-0.8660254037844388,-0.17554761560489854,0.5675549478940687,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
923,2018-08-09,50.44625,-0.9157973470642574,-0.990172532541408,2.2231853329657163,2.524683201282619,2.5022884134060583,-0.4999999999999998,-0.8660254037844388,-0.15548023975014652,0.5675549478940687,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
924,2018-08-10,47.712916666666665,-0.9210202843232367,-1.450784336661295,2.1561283923618735,2.5628817007986964,2.5817141339323593,-0.4999999999999998,-0.8660254037844388,-0.13541286389539375,0.5675549478940687,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
925,2018-08-11,47.04125,-1.2020257878393208,-1.8353796715505448,1.8529626236773742,2.330307810756158,2.631035348889625,-0.4999999999999998,-0.8660254037844388,-0.11534548804064174,0.5675549478940687,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
926,2018-08-12,45.615,-1.060776902187139,-1.6973552588191454,1.7784651817384394,2.103982875739004,2.7281223793497578,-0.4999999999999998,-0.8660254037844388,-0.0952781121858897,0.5675549478940687,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
927,2018-08-13,49.3025,-0.8100759137561228,-1.0080679676451199,1.6202736533532205,2.4329692147446322,2.57077616357561,-0.4999999999999998,-0.8660254037844388,-0.07521073633113769,0.5675549478940687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
928,2018-08-14,49.88708333333333,-0.7837890427164236,-0.8729913452442152,2.0292701553132533,2.403509855339243,2.578201941615972,-0.4999999999999998,-0.8660254037844388,-0.07309146269747688,0.4407107533104882,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
929,2018-08-15,50.01625000000001,-0.8516298321682233,-0.8102268891807588,2.0941088098047698,2.284168909741659,2.7329391002408023,-0.4999999999999998,-0.8660254037844388,-0.07097218906381607,1.3286201153955515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
930,2018-08-16,50.257083333333334,-0.754230661525496,-0.5619603354168717,2.1084352409468736,2.2159942199534317,2.680757957254478,-0.4999999999999998,-0.8660254037844388,-0.06885291543015526,0.4407107533104882,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
931,2018-08-17,49.815,-0.8135196086521532,-0.5176391338990776,2.1351471028827937,1.9077750848667545,2.610815155982424,-0.4999999999999998,-0.8660254037844388,-0.0667336417964937,0.4407107533104882,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
932,2018-08-18,47.147083333333335,-0.9807683907693648,-1.152431433919088,2.0861137369415963,1.8320358705741138,2.6339956252705807,-0.4999999999999998,-0.8660254037844388,-0.06461436816283289,0.4407107533104882,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
933,2018-08-19,46.05833333333334,-1.0193951685198401,-1.4127761020459764,1.7902036124161629,1.6712075017628802,2.767759978348984,-0.4999999999999998,-0.8660254037844388,-0.06249509452917209,0.4407107533104882,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
934,2018-08-20,49.56125,-0.6424827621493081,-0.44099658530621183,1.6694456621764382,2.087021426384388,2.7253627996725953,-0.4999999999999998,-0.8660254037844388,-0.06037582089551128,1.0749317262283906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
